,PRODUCT,OUTCOME_LEVEL
629,keebler town house flatbread crisps - sea salt and olive oil,0.0004864613978566472
630,belmont mint and chip ice cream,0.0004864613978566472
631,grape naturally flavored zevia zero calorie soda,0.0004862341765770939
632,beech nut products,0.00048259723674823503
633,gold medal flour,0.00048233885524750255
634,so delicious dairy free dark chocolate truffle cashew milk,0.00048229011336992707
635,flyby electrolyte liquid supplement drops for water drinks,0.00048223648078806657
636,winco foods berry medley,0.00048223648078806657
637,fat burner thermogenic with raspberry ketones,0.0004821877389104911
638,coenzyme q10,0.00048143942554550374
639,joint advantage gold original,0.00047914393041633313
640,amberen multi symptom menopause relief,0.00047255167163738545
641,himalaya tumeric 95,0.0004682780126912293
642,new vitality ageless male max,0.0004682243801093688
643,navitas organics cacao powder,0.0004658724982569702
644,solgar magnesium citrate tablets,0.00046576109183967343
645,kaya wellness co full spectrum autumn spice hemp elixir,0.0004656677493380982
646,mit45,0.0004656677493380982
647,blue label donut mix,0.0004656677493380982
648,thesis clarity supplement,0.0004656677493380982
649,le croix grapefruit,0.0004656677493380982
650,pd 80/20,0.0004656677493380982
651,femigen,0.0004656677493380982
652,soverign silver bio-active silver hydrosol,0.0004656677493380982
653,nuun hydration during sweat endurance lemon lime net weight 11 ounces (304g),0.0004656677493380982
654,new day health all-natural 32oz essiac tea extract,0.0004656677493380982
655,gth farms g tabs,0.0004656677493380982
656,3-day refresh fiber sweep,0.0004656677493380982
657,life time bulk veganmax vanilla (protein),0.0004656677493380982
658,gnc arginmax prostate and virility,0.0004656677493380982
659,dr. david williams total cardio cover magnesium,0.0004656677493380982
660,vegan super fruit muffin,0.00046215945348556964
661,living essentials 5 hour energy,0.0004620083371485581
662,coast cannabis edible products,0.0004615988393108142
663,ramen noodles,0.00046149646485137813
664,builtbar coconut free bar,0.00046144283226951763
665,i cant believe its not butter its vegan,0.00046139409039194215
666,all enriched products,0.00046139409039194215
667,gorilla mind smooth,0.00046139409039194215
668,yuengling,0.00046139409039194215
669,sierra mist,0.00046139409039194204
670,adaptogenic mushrooms,0.00046043352277227154
671,glutadose,0.0004600896530139026
672,chobani peach on the bottom yogurt,0.00045859320354054827
673,gat sports nitraflex,0.0004583884546216762
674,boom chicka pop sweet and salty kettle corn,0.00045712043144578604
675,foster farms mini corn dogs,0.00045712043144578604
676,irwin naturals steel libido for women,0.00045666929652369605
677,vita olive,0.00045659511874578557
678,trim,0.00045565998702645007
679,colon broom,0.00045413810165276057
680,wellsley farms bagels,0.0004475867386321164
681,mr. hyde nitro x,0.0004474843641726804
682,gnc herbal plus cascara sagrada,0.0004473819897132444
683,quercetin,0.00044713378545951346
684,dmsa without vit c dimercapto succinic acid,0.0004436709500772175
685,thrive foods dsm is the maker,0.0004433130796859602
686,dole brand asian sesame salad kit,0.00044310833076708825
687,hair skin and nails,0.00044242945455714023
688,hcg,0.0004365315318461091
689,divine 70 dark chocolate advent calendar,0.0004365315318461091
690,stater bros orange juice,0.0004364291573866731
691,sour neon gummi worms,0.0004364291573866731
692,argi-vive iii,0.0004363755248048126
693,lunaflex,0.0004363755248048126
694,internal cleansing body kit,0.0004363755248048126
695,c4 ultimate,0.0004363267829272371
696,havasu nutrition beet root powder,0.0004363267829272371
697,meatless nuggets,0.0004363267829272371
698,three ladies brand vietnamese rice vermicelli,0.0004363267829272371
699,zipfizz healthy energy mix fruit punch,0.0004363267829272371
700,turkish airline in flight meal spiced beef with smoked salmon,0.0004363267829272371
701,cortistop,0.0004363267829272371
702,soaps,0.0004363267829272371
703,conceiveeasy ttc kit system,0.00043393767243545233
704,tuna yellowfin fresh wild caught,0.00043240898923696444
705,private selection garlic hummus,0.000432155498440517
706,nutella go with pretzel sticks,0.000432155498440517
707,athletic greens,0.000432053123981081
708,edwards key lime pie,0.000432053123981081
709,citrical maximum,0.0004317886548828193
710,breyers natural vanilla ice cream,0.000429252237129687
711,now mood support capsules with st.johns wort,0.0004275406249169663
712,megared,0.00042743825045753035
713,nurish by naturemade womens multi 50,0.0004260418524405491
714,sprouts whole berry melody frozen fruit,0.00042251943116741134
715,v8 original low sodium,0.00042241705670797546
716,new chapter zyflamend whole body,0.00041983668218133647
717,crystal light,0.0004184505211401272
718,lara bars blueberry muffin,0.0004182457722212552
719,catalyst - nonspecific,0.00041816670373905974
720,slow fe,0.0004181433977618193
721,transformations labs testosterone blocker metabolizer,0.00041713408826457316
722,aura cacia essential oils,0.00041384430291532815
723,l-tryptophan,0.00041384430291532815
724,detox pill,0.0004137419284558921
725,plant o nutrition lions mane mushroom complex,0.0004123449678730623
726,rush nail polish,0.0004118200896372876
727,carb blocker,0.0004113082173401076
728,xenadrine,0.0004113082173401076
729,ocuxanthin,0.00041130821734010754
730,sam-e,0.00041116609241150887
731,harris teeter cantaloupe,0.00040835621415170214
732,actalin,0.0004082538396922662
733,dermora foot peel mask,0.00040729293989468396
734,stonehenge health dynamic brain,0.00040713693285338747
735,eden black sesame butter organic,0.00040698581651637595
736,1906 midnight,0.00040698581651637595
737,cosset breathe,0.00040698581651637595
738,eves magic hemp remedy cbd oil,0.00040698581651637595
739,havista mung bean noodle,0.00040698581651637595
740,genesistoday plant-based probiotic dietary supplement,0.00040698581651637595
741,deep south india mysore masala idli mendu vada,0.00040698581651637595
742,dr. emil nutrition men women bedtime burn pm fatburner sleeping aid,0.00040698581651637595
743,go on red maximize your drive,0.00040698581651637595
744,original cheese puffs,0.000404696801962162
745,alessi autentico pine nuts,0.00040449205304329003
746,good and gather naturally flavored pumpkin spice coffee syrup,0.00040398018074611
747,pineapples,0.00039755449816214234
748,mexican hot sauce extra hot valentina,0.00039734974924327037
749,gnc womens one daily multivitamin 50 plus,0.00039682656646636446
750,instant knockout,0.0003964428142054603
751,liver aid,0.00039363244662175736
752,lipo flavonoid plus,0.00039242509716043737
753,isogenix natural accelerator,0.0003915684789428045
754,strong roots spinash bites,0.00039014739308594924
755,cheat,0.00038826438182740073
756,lays kettle cooked sea salt and flavored chips,0.0003834936556058691
757,marie calenders pot pie,0.00038339128114643314
758,lysine,0.00038299227083802396
759,minerals,0.00038290928529164395
760,geritol liquid solution,0.00038217722273031513
761,michael angelos pesto chicken,0.0003820696253886824
762,snapdragon mushroom pho,0.00038196725092924644
763,7-keto,0.0003806315936012573
764,berbercap,0.00038008875897363106
765,mission yellow corn tortillas extra thin premium quality,0.00037911762220027703
766,folgers coffee,0.000378912873281405
767,kal magnesium glycinate 400,0.0003746625203124894
768,nose slap,0.0003731014374540533
769,not your mothers dry shampoo,0.00037299906299461733
770,klaire labs interfase plus,0.00037269264319557285
771,welchs peach medley juice cocktail,0.00037238481623800136
772,little debbie swiss rolls,0.00037218006731912933
773,chloes oatmilk mint chip pops,0.00037218006731912933
774,mdrive classic,0.00037218006731912933
775,best health nutritionals provicor,0.00037218006731912933
776,beano ultra 800,0.000369844589409205
777,jigsaw health activated b with srt,0.0003679551502505487
778,the red pill never sleeps extra strength,0.0003679064083729733
779,driscolls fresh strawberries,0.0003654126448998873
780,amazon elements turmeric complex,0.00036497771116180826
781,medi herb artemisinin complex,0.00036490077260270727
782,dairy free creamer,0.0003648753367023723
783,now super enzymes,0.0003632942779969366
784,cascadian farms oats and honey granola cereal,0.0003622275125319433
785,fruits,0.0003608551685526637
786,21st century herbal slimming tea cransraspberry caffeine free,0.00036062498373345665
787,cod liver oil,0.0003593487024874946
788,dietary supplement for male enhancement,0.0003586509653629642
789,mac cheese,0.0003585287226006001
790,lipton instant diet iced tea peach,0.0003583239736817281
791,mommys bliss gripe water original,0.0003582215992222922
792,310 metaboost,0.0003581192247628561
793,4-day cleanse support natural accelerator,0.00035694868534211693
794,aquadeks drop,0.00035694868534211693
795,beveri organic chia seeds,0.00035509129627111797
796,silk all natural original almond milk,0.000354152689195008
797,prescript assist,0.00035397124625337654
798,vigrex male formula,0.00035397124625337654
799,lays bbq potato chips,0.000353947940276136
800,bodydynamix slimvance stim-free,0.0003538943076942755
801,metagenics candibactin-ar,0.00035243875397922454
802,pumpkin pie brownie,0.0003503815622294917
803,garnier fructis plumping treat shampoo,0.0003487507512054003
804,arthriking,0.0003486346452281139
805,victoria pink sunkissed body mist,0.00034731750877329637
806,nattura calm 24 lavender oil 500mg softgels,0.00034731750877329637
807,popsicle colors from natural sources rainbow,0.00034721513431386033
808,produces,0.00034721513431386033
809,imperial nutrition excelsior,0.00034721513431386033
810,kilo labs mega dosed dmaa supreme pre workout,0.00034711275985442434
811,mother-in-laws fermented chili paste,0.00034711275985442434
812,asquared nutrition-dhea 100mg max strength,0.0003430438498271402
813,dreambrands internal harmony menopause relief,0.0003429902172452797
814,thomas everything bagel,0.00034283910090826823
815,l-tyrosine,0.00033566005072818765
816,mms peanut butter chocolate candy party size - 38oz,0.0003334614151358951
817,bolthouse farms vanilla chai tea,0.0003333590406764591
818,broccoli crowns,0.00033325666621702315
819,rsp creatine monohydrate,0.00033315429175758717
820,ice cream,0.0003331542917575871
821,belvita dark chocolate creme breakfast sandwich,0.0003331542917575871
822,now horse chestnut extract,0.00033196799224486685
823,wen sweet almond mint cleansing conditioner,0.0003295604775808609
824,progressive laboratories thyro complex,0.000329187756189739
825,horizon organic whole milk,0.0003291341236078785
826,zint collagen powder,0.000328778258351995
827,ben and jerrys chubby hubby ice cream,0.000328778258351995
828,campbell chicken soup,0.00032807607223305695
829,vegetarian chili,0.0003246302798425154
830,sinus complete,0.0003245279053830794
831,cerave hydrating body wash,0.00032347869482182327
832,juicy fruit,0.0003222502013085913
833,ligandrol lgd-4033,0.00032214782684915534
834,breathe easy promotes respiratory health,0.00032204545238971935
835,s-adenosylmethionine,0.00032204545238971935
836,yogi kava stress relief,0.00032204545238971935
837,rouses turkey tossed salad tf,0.00032204545238971935
838,gi revive powder,0.00032204545238971935
839,yk-11,0.00032204545238971935
840,up4 womens,0.00032204545238971935
841,pegasus tianptine,0.00032204545238971935
842,scivation xtend bcaas,0.00032204545238971935
843,manganese chelate,0.00032106760666156725
844,alimentum powdered formula,0.00032092403289591304
845,klamath lake blue green algae,0.0003197853380962943
846,ghost burn non-stim dietary supplement,0.00031787416790299923
847,pillsbury flaky biscuits,0.00031787416790299923
848,kate farms adult standard 1.0 formula,0.00031787416790299923
849,chinese skullcap,0.00031787416790299923
850,feals,0.0003177717934435632
851,gastrointestinal support,0.0003177717934435632
852,pure synergy vita min herb multi for women,0.0003172719166438978
853,flinstones complete,0.0003172277132485778
854,terry naturally clinical opc extra strength,0.0003169136002833287
855,reds gluten free burritos reds gf breakfast sandwiches,0.00031539616783579644
856,special k vanilla almond,0.00031529379337636045
857,slim fast,0.0003149709065921693
858,testo fuel anabolic support complex extra strength natural formula,0.0003147407217729623
859,isotonix daily essentials,0.0003121857831466585
860,garcinia cambogia,0.00031067181174567816
861,wrigleys eclipse spearmint sugarfree gum,0.0003104670628268062
862,native liposomal cbd extract spray,0.0003085988565900621
863,bodydynamix cla conjugated linoleic acid,0.00030848404885498384
864,mustard,0.00030818935875231816
865,nitro pepsi,0.0003081893587523181
866,alipotec raiz de tejocote root,0.0003080869842928821
867,forskolin,0.0003080869842928821
868,harvest snaps,0.0003080869842928821
869,target wondershop gingerbread kit,0.0003080869842928821
870,jif extra crunchy,0.00030798460983344614
871,chiquita banana bread mix,0.00030798460983344614
872,pure planet organic amla plus,0.00030798460983344614
873,ventricore,0.00030798460983344614
874,censea cooked tail on shrimp peeled and deveined,0.00030798460983344614
875,chewable collagen,0.0003069089281281134
876,neutrogena make-up remover cleansing towlettes,0.00030683092654794537
877,pantene dry shampoo,0.0003062703123731899
878,suave spray can deodorant,0.0003058608145354459
879,g fuel energy formula naruto shippuden sage mode,0.0003056823721980829
